distance_km,engine_size,cylinders,driving_style,elevation_change,fuel_type,temperature,fuel_consumption
29.55,2.5,4,2,418.45,1,34.6,2.73
420.83,2.0,4,0,480.59,0,18.01,43.65
140.76,2.0,4,2,231.91,0,11.73,15.79
308.6,3.5,6,2,337.11,0,40.91,62.68
83.96,3.0,6,1,-265.2,0,34.55,9.06
325.86,1.5,4,2,-252.64,0,9.09,35.53
373.53,2.0,4,1,-295.37,1,11.04,21.26
21.24,2.5,4,1,430.89,1,13.7,2.53
271.95,3.0,6,2,441.98,0,9.52,43.61
311.99,2.0,4,2,-17.0,1,6.61,39.4
291.41,6.5,12,1,-190.44,1,40.12,54.07
130.04,3.6,6,2,-61.7,0,23.13,20.17
156.88,2.0,4,0,-263.67,1,35.97,12.3
483.9,2.5,4,1,-255.24,1,7.31,47.04
213.06,3.5,6,1,-319.25,0,2.56,22.03
382.86,4.6,8,2,101.94,0,3.13,77.63
92.88,3.0,6,0,-142.02,1,26.65,8.81
231.42,2.0,4,2,-172.03,1,15.85,25.55
472.69,3.4,6,1,150.59,1,26.12,52.8
48.33,5.3,8,2,-284.83,1,40.88,7.99
341.09,2.0,4,1,-150.55,0,39.26,15.48
160.61,2.0,4,2,204.88,1,9.31,21.15
478.87,2.4,4,2,341.04,1,37.09,77.36
46.62,2.5,4,0,-78.67,1,12.22,3.23
341.59,6.6,12,1,-465.83,1,34.93,53.54
39.77,2.4,4,0,29.03,1,7.8,3.99
77.31,1.5,4,1,391.5,1,8.97,7.3
104.57,2.0,4,0,-444.84,1,28.52,8.66
263.49,3.5,6,2,-382.31,1,28.92,32.45
109.64,2.0,4,1,-287.38,1,41.45,9.0
344.33,2.0,4,2,86.35,1,22.84,35.75
298.18,3.0,6,1,209.78,0,27.71,31.6
43.92,2.5,4,2,143.75,0,29.35,5.62
35.62,2.0,4,2,95.13,1,39.35,4.0
294.38,3.0,6,0,-314.79,1,5.67,24.18
422.04,2.4,4,2,-483.99,0,44.78,50.78
430.06,3.0,6,0,-479.69,1,16.17,31.11
371.84,5.3,8,2,-234.88,1,18.81,62.63
369.34,6.2,8,2,-31.12,0,25.76,67.98
85.91,3.6,6,2,-406.46,0,5.84,11.47
323.22,2.0,4,1,182.08,0,0.32,33.61
10.55,2.3,4,2,141.49,0,42.7,1.55
79.45,2.0,4,2,-299.65,0,22.81,7.77
223.28,3.0,6,2,276.34,0,9.77,31.61
370.86,2.5,4,0,8.71,0,16.37,26.52
190.38,2.4,4,2,-399.76,0,6.86,17.88
301.1,2.0,4,0,454.45,0,0.73,31.36
440.59,6.2,8,0,303.04,0,4.58,61.5
99.53,6.7,12,1,423.84,1,32.32,19.98
468.5,2.0,4,2,-49.72,1,13.14,58.0
463.22,3.5,6,2,396.77,1,25.61,75.54
464.6,2.0,4,0,-444.65,0,33.44,35.74
25.01,3.0,6,1,49.77,1,12.96,3.02
37.01,5.3,8,2,-463.01,0,0.79,5.75
177.43,3.6,6,1,-112.85,1,3.39,21.74
94.48,2.0,4,1,-256.59,0,9.02,8.16
86.35,1.6,4,0,83.18,0,40.97,7.71
62.95,2.0,4,0,479.68,1,36.69,6.09
489.5,6.2,8,2,175.95,0,38.32,103.53
122.94,2.4,4,0,-30.3,0,35.38,10.47
229.34,1.5,4,2,195.88,0,31.9,26.59
323.28,4.0,6,2,388.15,0,13.11,67.47
314.81,3.7,6,1,281.69,1,40.01,41.3
45.96,1.6,4,0,-323.31,0,43.89,3.35
24.35,2.5,4,2,340.91,1,7.91,2.28
413.24,3.0,6,0,-292.26,1,2.59,41.69
133.73,2.0,4,2,408.27,1,9.69,18.23
133.23,2.0,4,2,270.86,1,5.06,20.71
472.23,3.5,6,0,24.65,1,33.32,45.23
28.18,3.5,6,0,-151.64,1,6.79,3.37
171.1,5.0,8,1,255.3,1,26.17,27.59
315.43,1.6,4,1,-312.04,1,23.73,19.46
318.94,2.0,4,2,-189.46,1,15.26,36.61
193.49,2.0,4,1,146.21,1,3.01,22.68
180.74,3.0,6,1,-210.65,1,1.34,21.84
85.31,3.0,6,0,-4.89,1,25.06,7.15
257.85,2.0,4,1,408.05,0,21.14,28.79
170.06,1.5,4,1,-256.76,1,7.79,14.19
77.67,6.5,12,2,-107.97,0,14.81,16.72
262.0,3.0,6,0,-120.32,1,41.06,26.19
84.3,2.0,4,1,208.27,0,10.97,7.6
58.45,3.0,6,1,474.01,1,2.59,8.5
45.9,2.5,4,2,146.24,0,44.0,3.41
387.79,6.2,8,0,365.95,1,36.62,64.97
425.32,2.5,4,2,-305.97,0,18.95,38.93
476.6,3.5,6,0,231.95,1,30.25,54.49
219.85,3.6,6,2,-279.41,0,29.46,32.69
299.17,2.5,4,1,289.41,1,34.86,32.82
200.22,4.0,6,0,237.26,0,18.71,25.66
242.69,3.0,6,1,491.8,0,36.02,29.02
309.2,3.6,6,0,-343.9,0,40.35,28.95
220.77,2.0,4,2,-162.51,0,16.94,20.84
103.35,2.0,4,0,-491.67,1,22.89,6.85
310.0,2.0,4,0,393.28,0,37.7,15.68
396.78,1.6,4,0,-342.82,1,38.61,23.47
117.37,2.0,4,0,296.1,1,15.72,10.36
198.61,3.0,6,1,58.87,1,36.62,22.4
351.24,2.0,4,2,40.41,0,1.54,44.65
346.32,3.0,6,0,128.4,0,29.38,30.15
331.12,2.0,4,2,-478.87,0,34.01,32.4
399.17,5.7,8,2,-103.56,1,35.76,69.78
431.71,5.0,8,2,49.48,1,1.34,72.51
261.87,3.0,6,2,-462.16,0,2.57,40.24
279.73,3.5,6,1,209.16,1,29.6,28.31
157.47,2.0,4,1,312.24,1,15.06,15.1
321.28,2.4,4,2,-217.11,0,8.8,38.02
399.59,2.0,4,1,-300.16,1,24.83,37.18
65.46,3.0,6,0,-391.88,1,38.78,6.5
29.75,3.0,6,2,-41.76,1,40.77,4.56
461.19,6.7,12,1,442.68,0,41.95,101.41
275.3,2.5,4,2,-342.68,0,0.38,33.78
489.43,3.0,6,2,403.03,0,3.18,102.6
168.15,2.0,4,2,-100.49,1,19.75,17.62
109.21,2.0,4,1,-357.41,1,30.92,11.07
458.48,1.5,4,0,-55.1,0,18.96,29.49
463.6,2.0,4,1,161.78,1,16.81,47.71
177.47,3.3,6,1,-104.71,1,35.51,21.14
34.64,2.0,4,2,-110.0,0,44.52,4.13
385.18,6.2,8,1,147.88,0,11.07,65.54
153.37,2.0,4,2,3.72,1,38.01,22.04
155.63,2.0,4,2,120.48,0,4.32,20.44
180.31,2.0,4,0,363.96,1,10.54,17.44
102.16,2.0,4,1,-151.41,1,24.46,10.3
408.0,2.0,4,2,17.25,0,25.61,45.56
9.58,5.7,8,1,50.07,1,33.01,1.35
241.4,3.0,6,0,-260.68,0,18.9,18.69
111.73,3.5,6,2,-458.69,0,18.0,18.38
332.47,3.5,6,0,-206.9,1,14.64,28.58
8.09,3.3,6,1,-242.96,1,41.92,0.94
494.65,2.0,4,1,-91.58,0,16.29,31.64
234.04,3.0,6,2,-413.98,1,11.82,25.99
212.73,2.5,4,1,66.79,1,40.46,13.8
362.72,2.0,4,2,-24.04,0,15.19,37.4
244.74,2.0,4,0,-230.38,0,32.37,16.77
86.98,2.4,4,2,369.76,1,14.35,13.36
402.22,3.0,6,2,-67.24,1,13.1,50.5
312.56,3.6,6,0,288.01,1,29.69,41.26
214.18,1.5,3,0,498.75,0,41.04,16.63
443.03,2.0,4,0,-359.83,0,29.21,28.4
243.19,2.4,4,1,-306.92,0,3.49,23.58
63.79,3.0,6,1,372.73,1,5.61,10.12
499.88,3.7,6,1,74.22,0,20.45,61.18
113.68,2.5,4,2,252.88,0,16.14,13.57
290.4,3.5,6,0,-334.93,0,9.89,25.9
54.78,2.0,4,0,-141.88,1,20.0,4.76
120.6,3.0,6,0,-10.77,1,30.7,12.79
198.62,1.4,4,2,387.14,0,34.83,21.36
285.95,2.5,4,1,-232.64,1,24.17,28.42
354.88,6.7,12,1,-264.19,0,10.21,56.63
64.03,2.4,4,0,-153.75,1,30.98,5.49
106.35,2.0,4,0,-465.87,0,32.97,3.35
31.52,3.0,6,0,203.69,1,2.21,3.41
95.98,3.6,6,1,-169.68,1,44.82,11.28
351.63,2.4,4,1,68.66,0,7.61,38.97
53.64,3.5,6,2,69.51,1,13.04,9.06
245.25,3.0,6,1,-76.23,0,27.96,24.91
258.2,3.5,6,1,280.57,0,5.93,35.57
494.54,2.3,4,0,392.62,0,32.69,58.67
75.87,3.0,6,0,228.4,0,39.23,6.92
382.63,1.5,4,1,184.4,0,41.68,36.32
269.02,2.4,4,2,323.13,0,0.46,39.92
201.79,5.3,8,1,-275.54,1,5.72,27.0
437.24,5.3,8,0,-388.19,0,37.67,48.8
82.74,2.4,4,0,72.45,1,26.44,7.67
417.99,4.0,8,1,-344.23,0,31.67,50.13
247.34,3.4,6,2,146.72,0,14.29,41.13
257.9,2.5,4,0,-45.17,1,15.33,17.74
406.6,4.4,8,2,78.96,1,31.62,72.71
375.55,2.0,4,2,24.03,1,29.49,44.66
135.35,2.7,4,2,-85.3,1,41.47,23.02
380.57,2.0,4,2,-8.5,0,22.61,49.3
311.19,2.0,4,1,391.09,0,38.43,33.02
468.84,3.5,6,1,230.72,0,7.91,80.31
244.56,2.9,6,0,61.87,0,10.59,22.66
91.66,1.2,3,2,-221.3,0,30.51,8.5
88.04,2.0,4,0,490.0,0,3.67,10.12
190.43,5.0,8,0,-356.27,1,10.26,17.71
112.37,2.0,4,0,330.51,0,12.27,9.91
233.88,3.8,6,1,389.34,1,8.41,41.8
288.37,5.7,8,1,-300.04,0,10.24,34.23
384.79,4.0,8,2,-13.22,0,39.59,76.12
495.42,2.0,4,2,378.64,0,7.18,63.95
290.05,2.0,4,0,-441.53,0,35.81,19.2
147.34,2.0,4,1,183.67,1,36.99,14.04
18.49,2.0,4,0,312.16,0,40.72,1.77
263.31,2.4,4,2,389.75,0,11.6,40.3
314.05,2.0,4,1,182.83,1,1.67,32.6
320.38,2.5,4,0,-320.89,1,29.85,20.62
42.9,3.9,8,0,198.39,0,19.63,5.26
107.95,1.5,3,1,446.39,0,43.54,10.21
495.28,2.7,4,1,333.07,1,0.93,71.93
351.45,2.0,4,0,221.71,1,41.83,36.2
77.16,2.0,4,1,-370.14,0,8.73,7.15
254.44,5.3,8,2,-296.84,0,29.0,42.7
397.75,2.5,4,0,-322.5,1,0.4,31.42
44.07,1.5,3,2,-150.17,0,1.31,4.84
56.06,1.2,3,2,424.9,0,24.33,6.61
259.62,2.0,4,2,142.5,1,4.31,37.3
242.39,3.0,6,1,284.27,1,13.41,28.07
289.65,2.4,4,1,261.25,1,42.25,31.92
236.24,3.5,6,0,-371.13,1,42.34,23.87
214.87,1.6,4,0,17.65,0,30.77,8.42
285.29,2.0,4,0,-350.72,1,17.75,20.09
209.57,6.0,12,0,-251.39,1,28.6,26.45
49.78,3.0,6,1,-47.36,1,33.39,4.99
90.06,2.5,4,2,-125.7,0,31.48,11.97
102.24,2.0,4,2,8.88,1,8.54,12.91
111.76,2.0,4,1,17.37,0,20.82,10.87
187.04,3.0,6,2,-384.14,1,14.07,21.93
86.25,1.5,3,1,-16.64,0,29.04,6.6
64.82,2.4,4,1,-225.5,1,12.1,5.28
163.22,3.5,6,1,309.76,1,26.5,21.97
484.57,3.0,6,1,-12.66,0,1.69,47.68
119.86,2.0,4,2,-252.87,0,17.29,13.0
333.45,2.0,4,1,236.27,0,24.42,40.94
427.63,4.0,6,1,198.51,0,26.93,66.81
325.41,5.0,8,2,299.21,1,0.15,64.83
207.76,3.5,6,0,380.89,1,41.07,20.99
428.17,3.7,6,1,448.87,0,39.86,70.09
371.29,3.3,6,0,300.11,1,4.66,41.65
460.88,3.0,6,2,190.12,1,15.5,88.12
361.78,2.0,4,2,-107.65,0,2.77,47.9
87.21,2.3,4,2,-329.44,0,27.8,10.88
130.43,3.5,6,2,235.29,1,21.16,17.3
174.44,2.4,4,0,97.81,0,28.61,14.51
378.47,1.5,4,2,-134.01,1,15.94,33.26
390.13,2.0,4,0,259.53,0,25.97,41.43
278.87,3.0,6,1,57.23,1,31.03,31.47
285.99,2.0,4,0,197.3,0,30.22,22.59
370.11,2.4,4,1,-392.85,0,37.71,39.0
38.99,3.7,6,2,-42.79,0,28.43,7.1
299.67,1.6,4,0,-225.8,1,29.9,16.22
319.63,2.5,4,1,-361.01,1,1.74,24.08
310.15,2.5,4,1,372.14,0,30.88,39.37
204.13,2.0,4,0,248.77,0,29.06,19.44
36.07,1.6,4,1,-180.91,0,9.85,2.48
374.97,2.0,4,1,-86.41,1,33.49,33.22
95.12,5.3,8,2,120.39,0,7.05,18.73
146.46,1.3,3,2,-78.5,0,24.79,15.57
309.28,3.0,6,2,270.81,1,22.49,53.26
468.06,2.0,4,2,5.53,0,13.72,44.53
234.43,2.0,4,2,-362.3,1,8.51,22.23
447.18,3.0,6,2,498.32,1,30.73,73.84
23.13,2.3,4,1,-455.88,0,23.04,1.99
56.82,2.0,4,1,68.73,1,34.07,6.64
26.94,3.5,6,1,96.7,1,41.23,3.08
173.52,2.7,4,0,-309.63,0,43.3,20.11
476.36,3.0,6,0,-139.71,0,8.79,41.86
377.37,3.0,6,0,-378.22,0,1.4,39.3
264.67,5.0,8,0,175.58,1,2.03,34.12
241.97,2.0,4,2,347.69,1,15.86,31.58
428.46,4.4,8,1,210.71,1,35.96,57.99
263.38,3.0,6,1,492.37,1,44.83,39.49
476.7,4.4,8,1,470.78,1,0.47,86.87
32.1,2.0,4,1,316.48,0,15.63,3.59
161.21,1.6,4,0,411.52,0,2.2,17.17
304.1,3.3,6,1,268.32,1,20.32,38.52
170.93,6.2,8,2,38.44,1,32.26,30.29
133.08,1.5,4,2,42.46,1,21.57,13.6
226.68,4.4,8,1,443.05,1,31.19,34.02
401.55,3.7,6,1,-90.98,0,7.68,62.53
236.34,2.0,4,2,494.47,0,36.58,42.59
226.61,2.5,4,2,-323.72,1,28.64,19.01
369.8,2.0,4,2,154.53,1,21.05,39.9
271.66,3.0,6,0,-47.35,1,26.2,25.54
289.2,2.5,4,2,-352.36,0,18.08,18.79
336.48,3.3,6,2,-239.21,0,36.2,48.16
172.14,3.0,4,1,-93.12,0,12.89,14.07
439.24,3.5,6,2,-308.23,0,43.48,55.25
422.42,3.5,6,2,-416.8,1,34.68,49.81
79.95,3.0,6,2,-108.09,0,14.5,11.03
366.17,2.5,4,2,-393.51,0,41.81,31.36
176.8,2.7,4,2,375.01,1,19.17,38.17
305.6,2.0,4,1,-124.0,0,22.19,25.9
230.78,3.0,6,2,212.81,0,0.3,33.88
46.41,3.0,6,1,-410.65,1,32.5,4.65
60.91,3.0,6,2,18.58,1,1.98,7.48
449.71,3.5,6,0,393.26,1,12.28,48.24
10.65,3.0,6,1,61.68,0,15.97,1.39
332.42,3.5,6,1,99.09,0,22.05,42.64
34.71,3.0,6,0,387.01,0,16.2,4.25
171.03,2.0,4,1,-26.69,1,21.2,17.54
200.11,3.0,6,2,425.25,0,1.84,40.05
164.63,2.0,4,2,146.74,0,44.42,19.89
448.96,3.0,6,1,-63.39,0,31.18,52.01
371.17,1.8,4,2,-93.77,0,28.21,33.27
317.97,4.0,8,0,49.72,0,40.89,40.81
144.72,2.0,4,0,-274.84,1,35.05,8.88
87.31,2.9,6,0,44.81,0,36.41,8.42
12.67,2.0,4,1,-401.76,0,23.55,1.14
490.32,3.0,6,0,121.97,1,34.2,44.09
57.79,2.0,4,1,-56.88,1,22.06,5.24
254.31,2.0,4,2,-369.18,1,26.89,27.0
163.06,2.4,4,2,-242.8,0,4.06,18.64
394.2,2.9,6,0,-280.35,0,7.13,40.11
215.33,3.0,4,2,-432.43,1,43.47,22.07
353.19,2.5,4,2,102.19,1,30.07,44.57
187.52,2.0,4,0,-121.72,1,37.56,11.54
480.95,6.7,12,1,-340.71,1,25.27,73.87
221.23,3.0,6,1,335.51,0,13.17,26.02
363.3,3.7,6,0,84.02,1,10.99,42.58
39.4,2.0,4,1,-32.55,1,27.8,3.45
50.1,3.0,4,1,331.68,0,41.12,5.07
473.99,5.0,8,1,393.76,0,39.05,78.72
52.83,2.0,4,1,-375.33,1,14.22,3.23
203.04,2.0,4,2,470.81,1,24.98,28.87
459.61,4.4,8,2,-195.67,1,8.34,77.96
202.53,1.6,4,2,108.99,1,42.25,12.0
218.31,2.0,4,1,7.65,1,11.67,17.31
297.85,3.0,6,1,76.3,0,15.79,48.91
60.48,2.0,4,2,-78.14,0,13.26,6.95
232.6,1.6,4,2,-311.92,0,3.68,14.13
369.11,6.2,8,0,480.27,0,13.96,54.83
104.07,3.0,6,1,266.22,1,21.28,11.88
298.59,3.9,8,2,-321.84,0,14.38,45.46
109.35,2.0,4,2,-243.34,1,19.05,12.85
384.02,2.0,4,2,496.65,1,2.04,65.01
373.89,2.0,4,1,59.22,0,9.33,35.33
177.38,2.0,4,2,468.58,0,8.86,22.95
197.82,3.0,6,0,457.4,1,15.12,18.98
375.79,3.0,6,2,34.56,1,1.3,61.12
492.13,4.0,8,2,15.72,1,44.17,89.53
67.5,3.6,6,0,-498.9,1,28.37,5.34
433.77,3.7,6,2,465.7,0,14.17,77.51
388.88,2.0,4,2,481.8,0,2.94,50.85
398.18,3.6,6,2,448.99,1,44.66,74.62
454.9,2.0,4,0,224.26,1,2.64,52.0
385.89,2.0,4,1,353.24,1,31.98,45.57
287.03,2.5,4,2,423.74,0,12.3,26.55
485.3,3.0,8,1,151.46,0,13.6,73.93
78.92,3.0,6,0,-87.57,0,30.7,6.78
212.27,6.7,12,1,-363.43,1,36.43,33.79
456.47,3.0,6,0,305.15,0,34.24,47.08
409.43,3.0,4,0,-195.62,0,20.15,26.62
61.85,2.0,4,0,184.82,0,35.9,5.75
460.73,3.9,8,1,-136.88,1,1.38,60.77
118.39,4.0,8,2,399.25,0,43.86,24.24
140.32,4.0,8,0,-140.2,0,35.77,18.35
326.55,3.0,6,1,246.67,0,2.15,37.84
71.84,3.8,6,1,63.57,1,6.08,11.04
432.65,2.7,4,2,-139.97,0,18.14,66.53
418.84,3.9,8,0,481.39,1,23.38,56.97
313.66,3.6,6,1,-183.36,1,33.75,30.14
251.16,4.0,6,1,-72.75,0,3.13,31.32
263.97,3.0,6,0,-360.83,1,32.63,26.3
125.33,3.0,6,1,343.93,0,26.95,16.81
183.12,2.0,4,2,-198.98,1,13.07,19.5
478.47,5.7,8,2,-145.88,1,30.91,97.93
277.07,2.0,4,0,61.49,0,5.03,23.51
120.35,2.4,4,2,55.68,1,39.55,15.77
123.45,2.9,6,0,-324.9,1,41.56,10.8
324.7,5.0,8,2,-440.75,0,42.59,51.16
140.58,2.0,4,0,-296.38,1,30.28,9.88
191.4,2.8,4,1,402.66,1,6.56,24.53
275.64,4.0,8,0,73.79,0,36.89,35.42
81.04,3.6,6,2,-227.89,1,33.98,11.06
318.58,2.5,4,1,491.1,1,12.84,25.95
85.55,2.0,4,1,475.22,0,20.0,7.38
180.2,3.0,6,1,319.77,0,17.39,22.07
325.72,2.0,4,1,-17.05,0,43.46,14.54
114.25,3.0,6,0,358.52,0,12.1,11.55
393.84,5.7,8,2,-203.1,1,42.35,83.7
359.69,2.4,4,1,149.05,1,26.67,43.4
425.29,2.4,4,1,498.04,0,27.22,43.13
313.73,5.0,8,2,421.46,0,37.42,63.01
78.71,1.5,4,1,186.73,0,40.17,7.55
460.15,2.0,4,1,-439.11,0,27.17,34.84
119.89,3.6,6,2,-467.57,0,42.25,15.15
150.5,2.0,4,0,277.84,0,25.29,14.24
379.63,4.4,8,1,131.9,0,12.77,55.45
335.53,3.3,6,0,358.62,0,40.54,40.42
476.08,3.3,6,2,-259.02,0,25.86,62.29
11.05,3.0,6,1,-122.19,0,21.18,1.29
300.68,5.3,8,0,225.31,0,10.07,41.06
432.23,3.6,6,1,166.73,0,8.24,59.17
411.68,2.0,4,2,62.43,1,0.81,51.11
413.79,2.5,4,0,-168.15,1,10.2,32.53
456.76,2.0,4,1,-282.79,1,35.17,43.49
372.86,2.0,4,0,207.69,1,28.59,30.14
21.43,5.0,8,1,149.46,0,43.15,3.07
262.7,2.9,6,0,-166.38,0,27.01,25.78
18.19,2.0,4,2,56.68,0,2.26,2.34
102.3,3.0,6,2,371.64,1,42.03,16.58
496.77,2.0,4,2,232.34,0,22.54,78.4
127.17,5.3,8,1,438.69,1,44.28,22.23
491.57,2.3,4,2,281.08,1,37.31,75.68
421.6,3.6,6,1,197.42,1,32.94,52.88
333.26,3.6,6,1,289.17,0,11.88,52.39
317.33,2.5,4,1,-38.04,1,29.97,24.8
314.93,3.0,6,1,-409.31,0,8.04,36.45
35.12,2.0,4,2,87.53,0,0.26,3.8
482.81,1.6,4,2,-355.49,0,22.37,41.08
217.03,2.5,4,0,-436.53,1,31.9,17.72
430.24,3.5,6,2,284.56,0,6.33,87.62
280.31,2.5,4,2,17.12,1,39.65,22.44
373.57,5.0,8,1,323.65,1,6.65,58.44
50.33,3.0,6,0,182.9,0,19.71,4.66
221.82,3.0,6,0,288.53,0,11.12,20.54
45.84,5.0,8,0,-112.04,1,27.63,4.79
200.97,6.2,8,0,-45.78,1,5.65,25.16
402.72,2.0,4,0,478.55,1,44.5,44.92
380.54,4.4,8,0,489.28,1,34.03,63.15
360.19,3.0,6,0,-58.36,0,13.55,37.05
474.47,5.3,8,1,-285.32,1,11.18,71.58
470.47,5.5,8,0,-347.21,1,7.7,64.3
281.86,3.0,6,2,275.19,1,36.08,40.39
373.77,5.0,8,1,-266.35,0,28.6,51.45
204.98,3.5,6,0,-211.76,0,37.04,20.45
45.58,2.0,4,2,-199.87,0,13.95,5.72
244.66,3.0,6,1,104.96,0,11.05,24.95
210.58,2.4,4,1,264.11,0,4.15,23.96
481.29,6.2,8,1,-157.71,0,32.11,64.87
363.77,3.0,6,0,387.37,1,41.0,42.17
65.31,2.0,4,0,-453.61,0,24.87,4.62
102.32,2.0,4,1,-261.33,0,6.32,8.94
326.5,3.0,6,2,110.35,1,15.23,52.35
45.99,2.0,4,0,146.35,0,5.18,3.55
40.2,1.6,4,0,45.97,0,27.19,2.62
280.44,6.7,12,2,227.11,0,8.93,68.74
184.62,1.5,4,1,-222.32,1,36.5,15.86
33.24,2.0,4,2,150.89,0,27.35,4.12
288.74,3.5,6,2,-400.71,0,19.94,34.8
292.92,2.0,4,1,-22.64,0,23.42,25.75
280.03,2.4,4,2,-374.29,0,44.17,31.57
213.19,2.0,4,0,-337.54,1,44.99,16.2
355.4,3.8,6,1,-441.29,0,30.28,36.38
496.57,3.3,6,2,333.29,1,44.49,90.54
104.88,3.6,6,1,-482.74,1,13.14,11.8
39.35,3.0,6,2,274.22,1,27.29,5.53
106.37,3.0,6,2,-119.94,0,3.94,19.28
244.09,3.6,6,2,-284.62,1,28.09,31.2
217.51,5.3,8,1,388.51,1,42.85,35.77
399.9,3.6,6,2,270.07,0,19.1,79.84
110.95,3.5,6,0,448.65,0,31.9,15.43
422.66,2.0,4,0,-224.56,0,35.62,34.83
411.8,5.0,8,2,-210.15,1,15.01,60.2
200.17,3.3,6,1,103.56,0,8.37,26.5
261.03,2.5,4,2,-343.94,0,42.58,29.87
483.34,3.0,6,0,176.27,1,11.66,46.63
159.91,2.4,4,2,469.53,1,27.84,23.24
243.49,3.4,6,2,356.79,1,19.6,41.14
185.8,3.0,6,2,-481.7,0,18.24,24.39
434.6,2.0,4,1,354.3,1,9.32,26.51
123.18,3.8,6,1,-133.07,1,19.01,13.67
380.38,2.5,4,2,-348.32,1,17.92,40.24
287.41,3.5,6,0,444.48,1,31.81,42.34
267.22,4.0,6,2,-479.63,1,11.12,44.69
405.29,4.0,8,0,-364.92,0,0.02,43.02
94.98,3.0,6,0,309.06,1,10.76,11.8
196.99,3.8,8,2,266.71,1,25.79,38.44
252.42,2.7,4,1,436.07,1,4.98,40.38
207.45,4.4,8,1,-283.18,1,35.58,30.38
195.68,6.4,8,0,-206.75,1,6.7,22.4
265.74,5.7,8,1,374.79,1,11.05,40.23
271.81,3.5,6,0,-57.12,0,42.32,27.51
422.77,3.5,6,0,-17.5,0,17.27,42.32
97.14,4.4,8,2,-94.02,1,7.85,17.06
473.74,3.0,6,2,-410.68,0,40.43,65.72
366.19,2.5,4,2,-398.23,0,40.82,50.56
429.01,2.5,4,2,271.52,0,28.51,59.79
291.1,2.0,4,2,-52.82,1,19.68,35.52
418.11,1.5,3,2,222.24,0,34.9,43.18
379.31,3.7,6,0,-185.43,0,37.35,43.38
137.89,3.5,6,2,103.17,1,23.86,18.86
492.57,2.5,4,1,-26.99,0,43.67,27.07
42.93,3.6,6,0,426.0,0,40.89,5.36
222.47,2.7,4,2,-413.78,1,8.98,36.32
114.86,2.0,4,0,13.14,1,39.54,8.28
404.24,3.0,6,1,-66.87,0,8.21,56.55
423.86,3.0,6,0,-118.66,0,3.56,38.47
431.15,2.4,4,0,-283.91,1,32.59,33.18
91.75,5.0,8,1,-182.73,1,10.19,12.06
284.65,3.0,6,0,-372.07,1,37.46,24.12
164.52,3.6,6,0,321.26,1,32.42,17.02
235.93,3.0,6,2,473.16,0,6.08,37.43
233.57,2.0,4,1,435.19,0,28.4,20.01
333.09,3.5,6,1,312.58,0,35.22,45.32
370.72,3.5,6,1,488.05,1,6.71,49.1
298.4,3.0,6,1,211.5,0,42.14,33.79
12.1,2.0,4,1,222.6,1,28.79,1.28
158.56,2.0,4,1,-188.13,1,18.66,14.64
88.73,2.4,4,2,475.1,1,32.24,13.19
276.85,3.0,6,0,-184.08,0,13.16,22.84
433.84,1.5,3,0,359.95,0,29.85,33.39
356.35,3.6,6,0,-451.42,1,20.12,31.32
411.49,2.3,4,2,347.88,1,31.03,62.6
338.88,3.2,6,2,153.68,1,15.03,50.28
288.67,1.6,4,2,-83.94,1,35.45,36.23
259.78,5.7,8,0,-95.43,0,22.19,30.87
275.79,5.5,8,1,-299.45,1,44.56,45.75
346.75,1.4,4,2,-16.64,0,27.73,32.39
445.8,2.5,4,0,426.25,1,19.34,30.7
86.77,2.0,4,0,-230.93,1,31.78,7.86
49.44,6.2,8,2,-407.94,1,38.77,8.12
412.78,5.3,8,2,-341.65,1,1.87,71.74
327.86,3.5,6,1,-247.2,0,11.07,26.87
147.57,2.0,4,1,196.39,1,15.7,15.31
426.1,3.4,6,1,-143.64,0,41.52,49.2
90.48,2.0,4,2,238.81,0,32.28,5.29
444.68,3.0,4,2,289.82,1,6.76,57.8
246.44,2.5,4,2,-205.31,1,19.84,16.05
199.09,2.0,4,0,-49.03,0,35.98,19.22
459.29,2.4,4,1,-18.32,1,19.91,47.29
456.57,6.2,8,2,-80.27,0,13.48,77.92
189.91,2.0,4,1,-185.14,0,30.85,15.23
28.87,5.3,8,2,-411.96,1,5.43,4.45
223.41,3.5,6,0,382.99,0,41.77,25.57
275.66,3.5,6,1,-169.58,0,3.97,42.21
64.19,2.5,4,2,-384.18,0,16.05,8.47
129.99,2.0,4,0,281.52,1,4.34,11.88
382.15,2.4,4,2,-86.19,0,43.36,49.35
7.24,2.5,4,2,-481.89,0,2.25,0.39
275.09,2.0,4,2,-153.63,0,28.3,36.9
76.67,2.0,4,0,-87.39,1,27.25,5.9
470.36,2.0,4,0,-371.14,1,31.37,34.51
111.83,2.0,4,2,-371.27,1,28.01,11.84
247.94,6.2,8,1,-83.28,0,39.1,45.14
239.07,1.6,4,1,-261.89,0,43.58,23.98
174.91,3.0,6,1,134.92,0,19.37,22.46
464.5,3.0,4,2,99.68,0,4.61,53.38
416.6,5.3,8,0,301.04,1,28.86,55.06
204.61,6.2,8,1,189.06,0,39.66,27.02
486.29,2.4,4,0,-355.59,1,7.82,40.05
310.3,4.4,8,2,-307.93,0,32.6,49.67
68.2,2.4,4,1,465.64,0,12.47,7.83
178.86,3.5,6,2,-495.32,0,28.14,25.04
